time,latitude,longitude,sst
UTC,degrees_north,degrees_east,
1981-11-06T00:00:00Z,8.125,77.875,27.63
1981-11-06T00:00:00Z,8.125,78.125,27.939999
1981-11-06T00:00:00Z,8.375,72.125,28.49
1981-11-06T00:00:00Z,8.375,72.375,28.43
1981-11-06T00:00:00Z,8.375,72.625,28.32
1981-11-06T00:00:00Z,8.375,72.875,28.24
1981-11-06T00:00:00Z,8.375,73.125,28.189999
1981-11-06T00:00:00Z,8.375,73.375,28.17
1981-11-06T00:00:00Z,8.375,73.625,28.189999
1981-11-06T00:00:00Z,8.375,73.875,28.08
1981-11-06T00:00:00Z,8.375,74.125,27.91
1981-11-06T00:00:00Z,8.375,74.375,27.769999
1981-11-06T00:00:00Z,8.375,74.625,27.75
1981-11-06T00:00:00Z,8.375,74.875,27.71
1981-11-06T00:00:00Z,8.375,75.125,27.58
1981-11-06T00:00:00Z,8.375,75.375,27.5
1981-11-06T00:00:00Z,8.375,75.625,27.439999
1981-11-06T00:00:00Z,8.375,75.875,27.33
1981-11-06T00:00:00Z,8.375,76.125,27.21
1981-11-06T00:00:00Z,8.375,76.375,27.25
1981-11-06T00:00:00Z,8.375,76.625,27.269999
1981-11-06T00:00:00Z,8.375,76.875,27.08
1981-11-06T00:00:00Z,8.375,77.125,NaN
1981-11-06T00:00:00Z,8.375,77.375,NaN
1981-11-06T00:00:00Z,8.375,77.625,NaN
1981-11-06T00:00:00Z,8.375,77.875,NaN
1981-11-06T00:00:00Z,8.375,78.125,28.349998
1981-11-06T00:00:00Z,8.625,72.125,28.41
1981-11-06T00:00:00Z,8.625,72.375,28.279999
1981-11-06T00:00:00Z,8.625,72.625,28.099998
1981-11-06T00:00:00Z,8.625,72.875,28.019999
1981-11-06T00:00:00Z,8.625,73.125,27.98
1981-11-06T00:00:00Z,8.625,73.375,27.98
1981-11-06T00:00:00Z,8.625,73.625,27.99
1981-11-06T00:00:00Z,8.625,73.875,27.88
1981-11-06T00:00:00Z,8.625,74.125,27.74
1981-11-06T00:00:00Z,8.625,74.375,27.619999
1981-11-06T00:00:00Z,8.625,74.625,27.599998
1981-11-06T00:00:00Z,8.625,74.875,27.57
1981-11-06T00:00:00Z,8.625,75.125,27.43
1981-11-06T00:00:00Z,8.625,75.375,27.349998
1981-11-06T00:00:00Z,8.625,75.625,27.32
1981-11-06T00:00:00Z,8.625,75.875,27.26
1981-11-06T00:00:00Z,8.625,76.125,27.25
1981-11-06T00:00:00Z,8.625,76.375,27.349998
1981-11-06T00:00:00Z,8.625,76.625,27.439999
1981-11-06T00:00:00Z,8.625,76.875,27.269999
1981-11-06T00:00:00Z,8.625,77.125,NaN
1981-11-06T00:00:00Z,8.625,77.375,NaN
1981-11-06T00:00:00Z,8.625,77.625,NaN
1981-11-06T00:00:00Z,8.625,77.875,NaN
1981-11-06T00:00:00Z,8.625,78.125,28.58
1981-11-06T00:00:00Z,8.875,72.125,28.099998
1981-11-06T00:00:00Z,8.875,72.375,27.99
1981-11-06T00:00:00Z,8.875,72.625,27.91
1981-11-06T00:00:00Z,8.875,72.875,27.9
1981-11-06T00:00:00Z,8.875,73.125,27.83
1981-11-06T00:00:00Z,8.875,73.375,27.82
1981-11-06T00:00:00Z,8.875,73.625,27.83
1981-11-06T00:00:00Z,8.875,73.875,27.699999
1981-11-06T00:00:00Z,8.875,74.125,27.58
1981-11-06T00:00:00Z,8.875,74.375,27.48
1981-11-06T00:00:00Z,8.875,74.625,27.47
1981-11-06T00:00:00Z,8.875,74.875,27.46
1981-11-06T00:00:00Z,8.875,75.125,27.359999
1981-11-06T00:00:00Z,8.875,75.375,27.3
1981-11-06T00:00:00Z,8.875,75.625,27.34
1981-11-06T00:00:00Z,8.875,75.875,27.39
1981-11-06T00:00:00Z,8.875,76.125,27.42
1981-11-06T00:00:00Z,8.875,76.375,27.519999
1981-11-06T00:00:00Z,8.875,76.625,27.539999
1981-11-06T00:00:00Z,8.875,76.875,NaN
1981-11-06T00:00:00Z,8.875,77.125,NaN
1981-11-06T00:00:00Z,8.875,77.375,NaN
1981-11-06T00:00:00Z,8.875,77.625,NaN
1981-11-06T00:00:00Z,8.875,77.875,NaN
1981-11-06T00:00:00Z,8.875,78.125,NaN
1981-11-06T00:00:00Z,9.125,72.125,27.949999
1981-11-06T00:00:00Z,9.125,72.375,27.9
1981-11-06T00:00:00Z,9.125,72.625,27.81
1981-11-06T00:00:00Z,9.125,72.875,27.73
1981-11-06T00:00:00Z,9.125,73.125,27.699999
1981-11-06T00:00:00Z,9.125,73.375,27.65
1981-11-06T00:00:00Z,9.125,73.625,27.65
1981-11-06T00:00:00Z,9.125,73.875,27.519999
1981-11-06T00:00:00Z,9.125,74.125,27.369999
1981-11-06T00:00:00Z,9.125,74.375,27.269999
1981-11-06T00:00:00Z,9.125,74.625,27.269999
1981-11-06T00:00:00Z,9.125,74.875,27.26
1981-11-06T00:00:00Z,9.125,75.125,27.24
1981-11-06T00:00:00Z,9.125,75.375,27.24
1981-11-06T00:00:00Z,9.125,75.625,27.34
1981-11-06T00:00:00Z,9.125,75.875,27.56
1981-11-06T00:00:00Z,9.125,76.125,27.68
1981-11-06T00:00:00Z,9.125,76.375,27.81
1981-11-06T00:00:00Z,9.125,76.625,NaN
1981-11-06T00:00:00Z,9.125,76.875,NaN
1981-11-06T00:00:00Z,9.125,77.125,NaN
1981-11-06T00:00:00Z,9.125,77.375,NaN
1981-11-06T00:00:00Z,9.125,77.625,NaN
1981-11-06T00:00:00Z,9.125,77.875,NaN
1981-11-06T00:00:00Z,9.125,78.125,NaN
1981-11-06T00:00:00Z,9.375,72.125,27.88
1981-11-06T00:00:00Z,9.375,72.375,27.88
1981-11-06T00:00:00Z,9.375,72.625,27.9
1981-11-06T00:00:00Z,9.375,72.875,27.73
1981-11-06T00:00:00Z,9.375,73.125,27.71
1981-11-06T00:00:00Z,9.375,73.375,27.689999
1981-11-06T00:00:00Z,9.375,73.625,27.599998
1981-11-06T00:00:00Z,9.375,73.875,27.39
1981-11-06T00:00:00Z,9.375,74.125,27.16
1981-11-06T00:00:00Z,9.375,74.375,27.0
1981-11-06T00:00:00Z,9.375,74.625,26.96
1981-11-06T00:00:00Z,9.375,74.875,26.91
1981-11-06T00:00:00Z,9.375,75.125,26.93
1981-11-06T00:00:00Z,9.375,75.375,27.05
1981-11-06T00:00:00Z,9.375,75.625,27.23
1981-11-06T00:00:00Z,9.375,75.875,27.42
1981-11-06T00:00:00Z,9.375,76.125,27.63
1981-11-06T00:00:00Z,9.375,76.375,27.849998
1981-11-06T00:00:00Z,9.375,76.625,NaN
1981-11-06T00:00:00Z,9.375,76.875,NaN
1981-11-06T00:00:00Z,9.375,77.125,NaN
1981-11-06T00:00:00Z,9.375,77.375,NaN
1981-11-06T00:00:00Z,9.375,77.625,NaN
1981-11-06T00:00:00Z,9.375,77.875,NaN
1981-11-06T00:00:00Z,9.375,78.125,NaN
1981-11-06T00:00:00Z,9.625,72.125,27.849998
1981-11-06T00:00:00Z,9.625,72.375,27.97
1981-11-06T00:00:00Z,9.625,72.625,28.08
1981-11-06T00:00:00Z,9.625,72.875,27.98
1981-11-06T00:00:00Z,9.625,73.125,27.849998
1981-11-06T00:00:00Z,9.625,73.375,27.779999
1981-11-06T00:00:00Z,9.625,73.625,27.65
1981-11-06T00:00:00Z,9.625,73.875,27.33
1981-11-06T00:00:00Z,9.625,74.125,27.039999
1981-11-06T00:00:00Z,9.625,74.375,26.84
1981-11-06T00:00:00Z,9.625,74.625,26.689999
1981-11-06T00:00:00Z,9.625,74.875,26.609999
1981-11-06T00:00:00Z,9.625,75.125,26.869999
1981-11-06T00:00:00Z,9.625,75.375,26.859999
1981-11-06T00:00:00Z,9.625,75.625,27.14
1981-11-06T00:00:00Z,9.625,75.875,27.42
1981-11-06T00:00:00Z,9.625,76.125,27.57
1981-11-06T00:00:00Z,9.625,76.375,NaN
1981-11-06T00:00:00Z,9.625,76.625,NaN
1981-11-06T00:00:00Z,9.625,76.875,NaN
1981-11-06T00:00:00Z,9.625,77.125,NaN
1981-11-06T00:00:00Z,9.625,77.375,NaN
1981-11-06T00:00:00Z,9.625,77.625,NaN
1981-11-06T00:00:00Z,9.625,77.875,NaN
1981-11-06T00:00:00Z,9.625,78.125,NaN
1981-11-06T00:00:00Z,9.875,72.125,27.91
1981-11-06T00:00:00Z,9.875,72.375,28.08
1981-11-06T00:00:00Z,9.875,72.625,28.279999
1981-11-06T00:00:00Z,9.875,72.875,28.18
1981-11-06T00:00:00Z,9.875,73.125,28.07
1981-11-06T00:00:00Z,9.875,73.375,27.859999
1981-11-06T00:00:00Z,9.875,73.625,27.699999
1981-11-06T00:00:00Z,9.875,73.875,27.4
1981-11-06T00:00:00Z,9.875,74.125,27.09
1981-11-06T00:00:00Z,9.875,74.375,26.769999
1981-11-06T00:00:00Z,9.875,74.625,26.64
1981-11-06T00:00:00Z,9.875,74.875,26.529999
1981-11-06T00:00:00Z,9.875,75.125,26.779999
1981-11-06T00:00:00Z,9.875,75.375,26.99
1981-11-06T00:00:00Z,9.875,75.625,27.24
1981-11-06T00:00:00Z,9.875,75.875,27.63
1981-11-06T00:00:00Z,9.875,76.125,27.789999
1981-11-06T00:00:00Z,9.875,76.375,NaN
1981-11-06T00:00:00Z,9.875,76.625,NaN
1981-11-06T00:00:00Z,9.875,76.875,NaN
1981-11-06T00:00:00Z,9.875,77.125,NaN
1981-11-06T00:00:00Z,9.875,77.375,NaN
1981-11-06T00:00:00Z,9.875,77.625,NaN
1981-11-06T00:00:00Z,9.875,77.875,NaN
1981-11-06T00:00:00Z,9.875,78.125,NaN
1981-11-06T00:00:00Z,10.125,72.125,27.949999
1981-11-06T00:00:00Z,10.125,72.375,28.119999
1981-11-06T00:00:00Z,10.125,72.625,28.3
1981-11-06T00:00:00Z,10.125,72.875,28.199999
1981-11-06T00:00:00Z,10.125,73.125,27.99
1981-11-06T00:00:00Z,10.125,73.375,27.8
1981-11-06T00:00:00Z,10.125,73.625,27.599998
1981-11-06T00:00:00Z,10.125,73.875,27.3
1981-11-06T00:00:00Z,10.125,74.125,26.98
1981-11-06T00:00:00Z,10.125,74.375,26.769999
1981-11-06T00:00:00Z,10.125,74.625,26.75
1981-11-06T00:00:00Z,10.125,74.875,26.699999
1981-11-06T00:00:00Z,10.125,75.125,26.91
1981-11-06T00:00:00Z,10.125,75.375,27.189999
1981-11-06T00:00:00Z,10.125,75.625,27.48
1981-11-06T00:00:00Z,10.125,75.875,27.859999
1981-11-06T00:00:00Z,10.125,76.125,28.16
1981-11-06T00:00:00Z,10.125,76.375,NaN
1981-11-06T00:00:00Z,10.125,76.625,NaN
1981-11-06T00:00:00Z,10.125,76.875,NaN
1981-11-06T00:00:00Z,10.125,77.125,NaN
1981-11-06T00:00:00Z,10.125,77.375,NaN
1981-11-06T00:00:00Z,10.125,77.625,NaN
1981-11-06T00:00:00Z,10.125,77.875,NaN
1981-11-06T00:00:00Z,10.125,78.125,NaN
1981-11-06T00:00:00Z,10.375,72.125,27.81
1981-11-06T00:00:00Z,10.375,72.375,28.05
1981-11-06T00:00:00Z,10.375,72.625,28.269999
1981-11-06T00:00:00Z,10.375,72.875,28.199999
1981-11-06T00:00:00Z,10.375,73.125,27.93
1981-11-06T00:00:00Z,10.375,73.375,27.72
1981-11-06T00:00:00Z,10.375,73.625,27.519999
1981-11-06T00:00:00Z,10.375,73.875,27.25
1981-11-06T00:00:00Z,10.375,74.125,26.96
1981-11-06T00:00:00Z,10.375,74.375,26.869999
1981-11-06T00:00:00Z,10.375,74.625,26.92
1981-11-06T00:00:00Z,10.375,74.875,26.92
1981-11-06T00:00:00Z,10.375,75.125,27.17
1981-11-06T00:00:00Z,10.375,75.375,27.539999
1981-11-06T00:00:00Z,10.375,75.625,27.8
1981-11-06T00:00:00Z,10.375,75.875,28.119999
1981-11-06T00:00:00Z,10.375,76.125,28.359999
1981-11-06T00:00:00Z,10.375,76.375,NaN
1981-11-06T00:00:00Z,10.375,76.625,NaN
1981-11-06T00:00:00Z,10.375,76.875,NaN
1981-11-06T00:00:00Z,10.375,77.125,NaN
1981-11-06T00:00:00Z,10.375,77.375,NaN
1981-11-06T00:00:00Z,10.375,77.625,NaN
1981-11-06T00:00:00Z,10.375,77.875,NaN
1981-11-06T00:00:00Z,10.375,78.125,NaN
1981-11-06T00:00:00Z,10.625,72.125,27.91
1981-11-06T00:00:00Z,10.625,72.375,28.109999
1981-11-06T00:00:00Z,10.625,72.625,28.289999
1981-11-06T00:00:00Z,10.625,72.875,28.24
1981-11-06T00:00:00Z,10.625,73.125,27.89
1981-11-06T00:00:00Z,10.625,73.375,27.71
1981-11-06T00:00:00Z,10.625,73.625,27.55
1981-11-06T00:00:00Z,10.625,73.875,27.31
1981-11-06T00:00:00Z,10.625,74.125,27.05
1981-11-06T00:00:00Z,10.625,74.375,27.019999
1981-11-06T00:00:00Z,10.625,74.625,27.06
1981-11-06T00:00:00Z,10.625,74.875,27.039999
1981-11-06T00:00:00Z,10.625,75.125,27.23
1981-11-06T00:00:00Z,10.625,75.375,27.539999
1981-11-06T00:00:00Z,10.625,75.625,27.8
1981-11-06T00:00:00Z,10.625,75.875,28.09
1981-11-06T00:00:00Z,10.625,76.125,NaN
1981-11-06T00:00:00Z,10.625,76.375,NaN
1981-11-06T00:00:00Z,10.625,76.625,NaN
1981-11-06T00:00:00Z,10.625,76.875,NaN
1981-11-06T00:00:00Z,10.625,77.125,NaN
1981-11-06T00:00:00Z,10.625,77.375,NaN
1981-11-06T00:00:00Z,10.625,77.625,NaN
1981-11-06T00:00:00Z,10.625,77.875,NaN
1981-11-06T00:00:00Z,10.625,78.125,NaN
1981-11-06T00:00:00Z,10.875,72.125,28.0
1981-11-06T00:00:00Z,10.875,72.375,28.099998
1981-11-06T00:00:00Z,10.875,72.625,28.23
1981-11-06T00:00:00Z,10.875,72.875,28.34
1981-11-06T00:00:00Z,10.875,73.125,27.99
1981-11-06T00:00:00Z,10.875,73.375,27.92
1981-11-06T00:00:00Z,10.875,73.625,27.84
1981-11-06T00:00:00Z,10.875,73.875,27.64
1981-11-06T00:00:00Z,10.875,74.125,27.369999
1981-11-06T00:00:00Z,10.875,74.375,27.32
1981-11-06T00:00:00Z,10.875,74.625,27.32
1981-11-06T00:00:00Z,10.875,74.875,27.25
1981-11-06T00:00:00Z,10.875,75.125,27.3
1981-11-06T00:00:00Z,10.875,75.375,27.48
1981-11-06T00:00:00Z,10.875,75.625,27.68
1981-11-06T00:00:00Z,10.875,75.875,27.939999
1981-11-06T00:00:00Z,10.875,76.125,NaN
1981-11-06T00:00:00Z,10.875,76.375,NaN
1981-11-06T00:00:00Z,10.875,76.625,NaN
1981-11-06T00:00:00Z,10.875,76.875,NaN
1981-11-06T00:00:00Z,10.875,77.125,NaN
1981-11-06T00:00:00Z,10.875,77.375,NaN
1981-11-06T00:00:00Z,10.875,77.625,NaN
1981-11-06T00:00:00Z,10.875,77.875,NaN
1981-11-06T00:00:00Z,10.875,78.125,NaN
1981-11-06T00:00:00Z,11.125,72.125,27.939999
1981-11-06T00:00:00Z,11.125,72.375,27.84
1981-11-06T00:00:00Z,11.125,72.625,27.849998
1981-11-06T00:00:00Z,11.125,72.875,27.93
1981-11-06T00:00:00Z,11.125,73.125,27.72
1981-11-06T00:00:00Z,11.125,73.375,27.8
1981-11-06T00:00:00Z,11.125,73.625,27.82
1981-11-06T00:00:00Z,11.125,73.875,27.67
1981-11-06T00:00:00Z,11.125,74.125,27.41
1981-11-06T00:00:00Z,11.125,74.375,27.359999
1981-11-06T00:00:00Z,11.125,74.625,27.34
1981-11-06T00:00:00Z,11.125,74.875,27.26
1981-11-06T00:00:00Z,11.125,75.125,27.31
1981-11-06T00:00:00Z,11.125,75.375,27.46
1981-11-06T00:00:00Z,11.125,75.625,27.66
1981-11-06T00:00:00Z,11.125,75.875,27.9
1981-11-06T00:00:00Z,11.125,76.125,NaN
1981-11-06T00:00:00Z,11.125,76.375,NaN
1981-11-06T00:00:00Z,11.125,76.625,NaN
1981-11-06T00:00:00Z,11.125,76.875,NaN
1981-11-06T00:00:00Z,11.125,77.125,NaN
1981-11-06T00:00:00Z,11.125,77.375,NaN
1981-11-06T00:00:00Z,11.125,77.625,NaN
1981-11-06T00:00:00Z,11.125,77.875,NaN
1981-11-06T00:00:00Z,11.125,78.125,NaN
1981-11-06T00:00:00Z,11.375,72.125,27.97
1981-11-06T00:00:00Z,11.375,72.375,27.76
1981-11-06T00:00:00Z,11.375,72.625,27.64
1981-11-06T00:00:00Z,11.375,72.875,27.65
1981-11-06T00:00:00Z,11.375,73.125,27.46
1981-11-06T00:00:00Z,11.375,73.375,27.57
1981-11-06T00:00:00Z,11.375,73.625,27.599998
1981-11-06T00:00:00Z,11.375,73.875,27.519999
1981-11-06T00:00:00Z,11.375,74.125,27.33
1981-11-06T00:00:00Z,11.375,74.375,27.3
1981-11-06T00:00:00Z,11.375,74.625,27.32
1981-11-06T00:00:00Z,11.375,74.875,27.33
1981-11-06T00:00:00Z,11.375,75.125,27.47
1981-11-06T00:00:00Z,11.375,75.375,27.619999
1981-11-06T00:00:00Z,11.375,75.625,27.789999
1981-11-06T00:00:00Z,11.375,75.875,NaN
1981-11-06T00:00:00Z,11.375,76.125,NaN
1981-11-06T00:00:00Z,11.375,76.375,NaN
1981-11-06T00:00:00Z,11.375,76.625,NaN
1981-11-06T00:00:00Z,11.375,76.875,NaN
1981-11-06T00:00:00Z,11.375,77.125,NaN
1981-11-06T00:00:00Z,11.375,77.375,NaN
1981-11-06T00:00:00Z,11.375,77.625,NaN
1981-11-06T00:00:00Z,11.375,77.875,NaN
1981-11-06T00:00:00Z,11.375,78.125,NaN
1981-11-06T00:00:00Z,11.625,72.125,27.98
1981-11-06T00:00:00Z,11.625,72.375,27.699999
1981-11-06T00:00:00Z,11.625,72.625,27.58
1981-11-06T00:00:00Z,11.625,72.875,27.609999
1981-11-06T00:00:00Z,11.625,73.125,27.369999
1981-11-06T00:00:00Z,11.625,73.375,27.51
1981-11-06T00:00:00Z,11.625,73.625,27.519999
1981-11-06T00:00:00Z,11.625,73.875,27.439999
1981-11-06T00:00:00Z,11.625,74.125,27.279999
1981-11-06T00:00:00Z,11.625,74.375,27.31
1981-11-06T00:00:00Z,11.625,74.625,27.41
1981-11-06T00:00:00Z,11.625,74.875,27.51
1981-11-06T00:00:00Z,11.625,75.125,27.76
1981-11-06T00:00:00Z,11.625,75.375,27.93
1981-11-06T00:00:00Z,11.625,75.625,28.08
1981-11-06T00:00:00Z,11.625,75.875,NaN
1981-11-06T00:00:00Z,11.625,76.125,NaN
1981-11-06T00:00:00Z,11.625,76.375,NaN
1981-11-06T00:00:00Z,11.625,76.625,NaN
1981-11-06T00:00:00Z,11.625,76.875,NaN
1981-11-06T00:00:00Z,11.625,77.125,NaN
1981-11-06T00:00:00Z,11.625,77.375,NaN
1981-11-06T00:00:00Z,11.625,77.625,NaN
1981-11-06T00:00:00Z,11.625,77.875,NaN
1981-11-06T00:00:00Z,11.625,78.125,NaN
1981-11-06T00:00:00Z,11.875,72.125,27.949999
1981-11-06T00:00:00Z,11.875,72.375,27.619999
1981-11-06T00:00:00Z,11.875,72.625,27.32
1981-11-06T00:00:00Z,11.875,72.875,27.32
1981-11-06T00:00:00Z,11.875,73.125,27.17
1981-11-06T00:00:00Z,11.875,73.375,27.349998
1981-11-06T00:00:00Z,11.875,73.625,27.33
1981-11-06T00:00:00Z,11.875,73.875,27.349998
1981-11-06T00:00:00Z,11.875,74.125,27.279999
1981-11-06T00:00:00Z,11.875,74.375,27.349998
1981-11-06T00:00:00Z,11.875,74.625,27.49
1981-11-06T00:00:00Z,11.875,74.875,27.67
1981-11-06T00:00:00Z,11.875,75.125,27.99
1981-11-06T00:00:00Z,11.875,75.375,28.14
1981-11-06T00:00:00Z,11.875,75.625,NaN
1981-11-06T00:00:00Z,11.875,75.875,NaN
1981-11-06T00:00:00Z,11.875,76.125,NaN
1981-11-06T00:00:00Z,11.875,76.375,NaN
1981-11-06T00:00:00Z,11.875,76.625,NaN
1981-11-06T00:00:00Z,11.875,76.875,NaN
1981-11-06T00:00:00Z,11.875,77.125,NaN
1981-11-06T00:00:00Z,11.875,77.375,NaN
1981-11-06T00:00:00Z,11.875,77.625,NaN
1981-11-06T00:00:00Z,11.875,77.875,NaN
1981-11-06T00:00:00Z,11.875,78.125,NaN
1981-11-06T00:00:00Z,12.125,72.125,27.869999
1981-11-06T00:00:00Z,12.125,72.375,27.49
1981-11-06T00:00:00Z,12.125,72.625,27.269999
1981-11-06T00:00:00Z,12.125,72.875,27.15
1981-11-06T00:00:00Z,12.125,73.125,27.13
1981-11-06T00:00:00Z,12.125,73.375,27.23
1981-11-06T00:00:00Z,12.125,73.625,27.369999
1981-11-06T00:00:00Z,12.125,73.875,27.42
1981-11-06T00:00:00Z,12.125,74.125,27.359999
1981-11-06T00:00:00Z,12.125,74.375,27.34
1981-11-06T00:00:00Z,12.125,74.625,27.539999
1981-11-06T00:00:00Z,12.125,74.875,27.74
1981-11-06T00:00:00Z,12.125,75.125,28.08
1981-11-06T00:00:00Z,12.125,75.375,NaN
1981-11-06T00:00:00Z,12.125,75.625,NaN
1981-11-06T00:00:00Z,12.125,75.875,NaN
1981-11-06T00:00:00Z,12.125,76.125,NaN
1981-11-06T00:00:00Z,12.125,76.375,NaN
1981-11-06T00:00:00Z,12.125,76.625,NaN
1981-11-06T00:00:00Z,12.125,76.875,NaN
1981-11-06T00:00:00Z,12.125,77.125,NaN
1981-11-06T00:00:00Z,12.125,77.375,NaN
1981-11-06T00:00:00Z,12.125,77.625,NaN
1981-11-06T00:00:00Z,12.125,77.875,NaN
1981-11-06T00:00:00Z,12.125,78.125,NaN
1981-11-06T00:00:00Z,12.375,72.125,27.66
1981-11-06T00:00:00Z,12.375,72.375,27.23
1981-11-06T00:00:00Z,12.375,72.625,26.99
1981-11-06T00:00:00Z,12.375,72.875,26.89
1981-11-06T00:00:00Z,12.375,73.125,27.01
1981-11-06T00:00:00Z,12.375,73.375,27.289999
1981-11-06T00:00:00Z,12.375,73.625,27.47
1981-11-06T00:00:00Z,12.375,73.875,27.58
1981-11-06T00:00:00Z,12.375,74.125,27.57
1981-11-06T00:00:00Z,12.375,74.375,27.609999
1981-11-06T00:00:00Z,12.375,74.625,27.72
1981-11-06T00:00:00Z,12.375,74.875,27.859999
1981-11-06T00:00:00Z,12.375,75.125,28.16
1981-11-06T00:00:00Z,12.375,75.375,NaN
1981-11-06T00:00:00Z,12.375,75.625,NaN
1981-11-06T00:00:00Z,12.375,75.875,NaN
1981-11-06T00:00:00Z,12.375,76.125,NaN
1981-11-06T00:00:00Z,12.375,76.375,NaN
1981-11-06T00:00:00Z,12.375,76.625,NaN
1981-11-06T00:00:00Z,12.375,76.875,NaN
1981-11-06T00:00:00Z,12.375,77.125,NaN
1981-11-06T00:00:00Z,12.375,77.375,NaN
1981-11-06T00:00:00Z,12.375,77.625,NaN
1981-11-06T00:00:00Z,12.375,77.875,NaN
1981-11-06T00:00:00Z,12.375,78.125,NaN
1981-11-06T00:00:00Z,12.625,72.125,27.449999
1981-11-06T00:00:00Z,12.625,72.375,27.09
1981-11-06T00:00:00Z,12.625,72.625,26.92
1981-11-06T00:00:00Z,12.625,72.875,26.9
1981-11-06T00:00:00Z,12.625,73.125,27.05
1981-11-06T00:00:00Z,12.625,73.375,27.34
1981-11-06T00:00:00Z,12.625,73.625,27.55
1981-11-06T00:00:00Z,12.625,73.875,27.65
1981-11-06T00:00:00Z,12.625,74.125,27.73
1981-11-06T00:00:00Z,12.625,74.375,27.88
1981-11-06T00:00:00Z,12.625,74.625,27.96
1981-11-06T00:00:00Z,12.625,74.875,28.039999
1981-11-06T00:00:00Z,12.625,75.125,NaN
1981-11-06T00:00:00Z,12.625,75.375,NaN
1981-11-06T00:00:00Z,12.625,75.625,NaN
1981-11-06T00:00:00Z,12.625,75.875,NaN
1981-11-06T00:00:00Z,12.625,76.125,NaN
1981-11-06T00:00:00Z,12.625,76.375,NaN
1981-11-06T00:00:00Z,12.625,76.625,NaN
1981-11-06T00:00:00Z,12.625,76.875,NaN
1981-11-06T00:00:00Z,12.625,77.125,NaN
1981-11-06T00:00:00Z,12.625,77.375,NaN
1981-11-06T00:00:00Z,12.625,77.625,NaN
1981-11-06T00:00:00Z,12.625,77.875,NaN
1981-11-06T00:00:00Z,12.625,78.125,NaN
1981-11-06T00:00:00Z,12.875,72.125,27.269999
1981-11-06T00:00:00Z,12.875,72.375,26.88
1981-11-06T00:00:00Z,12.875,72.625,26.75
1981-11-06T00:00:00Z,12.875,72.875,26.83
1981-11-06T00:00:00Z,12.875,73.125,27.019999
1981-11-06T00:00:00Z,12.875,73.375,27.3
1981-11-06T00:00:00Z,12.875,73.625,27.48
1981-11-06T00:00:00Z,12.875,73.875,27.59
1981-11-06T00:00:00Z,12.875,74.125,27.67
1981-11-06T00:00:00Z,12.875,74.375,28.06
1981-11-06T00:00:00Z,12.875,74.625,28.279999
1981-11-06T00:00:00Z,12.875,74.875,28.289999
1981-11-06T00:00:00Z,12.875,75.125,NaN
1981-11-06T00:00:00Z,12.875,75.375,NaN
1981-11-06T00:00:00Z,12.875,75.625,NaN
1981-11-06T00:00:00Z,12.875,75.875,NaN
1981-11-06T00:00:00Z,12.875,76.125,NaN
1981-11-06T00:00:00Z,12.875,76.375,NaN
1981-11-06T00:00:00Z,12.875,76.625,NaN
1981-11-06T00:00:00Z,12.875,76.875,NaN
1981-11-06T00:00:00Z,12.875,77.125,NaN
1981-11-06T00:00:00Z,12.875,77.375,NaN
1981-11-06T00:00:00Z,12.875,77.625,NaN
1981-11-06T00:00:00Z,12.875,77.875,NaN
1981-11-06T00:00:00Z,12.875,78.125,NaN
1981-11-06T00:00:00Z,13.125,72.125,27.15
1981-11-06T00:00:00Z,13.125,72.375,26.84
1981-11-06T00:00:00Z,13.125,72.625,26.65
1981-11-06T00:00:00Z,13.125,72.875,26.859999
1981-11-06T00:00:00Z,13.125,73.125,27.08
1981-11-06T00:00:00Z,13.125,73.375,27.34
1981-11-06T00:00:00Z,13.125,73.625,27.439999
1981-11-06T00:00:00Z,13.125,73.875,27.51
1981-11-06T00:00:00Z,13.125,74.125,27.66
1981-11-06T00:00:00Z,13.125,74.375,27.96
1981-11-06T00:00:00Z,13.125,74.625,28.39
1981-11-06T00:00:00Z,13.125,74.875,NaN
1981-11-06T00:00:00Z,13.125,75.125,NaN
1981-11-06T00:00:00Z,13.125,75.375,NaN
1981-11-06T00:00:00Z,13.125,75.625,NaN
1981-11-06T00:00:00Z,13.125,75.875,NaN
1981-11-06T00:00:00Z,13.125,76.125,NaN
1981-11-06T00:00:00Z,13.125,76.375,NaN
1981-11-06T00:00:00Z,13.125,76.625,NaN
1981-11-06T00:00:00Z,13.125,76.875,NaN
1981-11-06T00:00:00Z,13.125,77.125,NaN
1981-11-06T00:00:00Z,13.125,77.375,NaN
1981-11-06T00:00:00Z,13.125,77.625,NaN
1981-11-06T00:00:00Z,13.125,77.875,NaN
1981-11-06T00:00:00Z,13.125,78.125,NaN
1981-11-07T00:00:00Z,7.125,72.125,28.24
1981-11-07T00:00:00Z,7.125,72.375,28.34
1981-11-07T00:00:00Z,7.125,72.625,28.33
1981-11-07T00:00:00Z,7.125,72.875,28.289999
1981-11-07T00:00:00Z,7.125,73.125,28.08
1981-11-07T00:00:00Z,7.125,73.375,28.14
1981-11-07T00:00:00Z,7.125,73.625,28.029999
1981-11-07T00:00:00Z,7.125,73.875,27.93
1981-11-07T00:00:00Z,7.125,74.125,27.82
1981-11-07T00:00:00Z,7.125,74.375,27.72
1981-11-07T00:00:00Z,7.125,74.625,27.689999
